"","1_P1-100-3","1_P1-20-3","1_P1-200-3","1_P1-40-3","1_P1-60-3","2_P1-100-3","2_P1-20-3","2_P1-200-3","2_P1-40-3","2_P1-60-3","3_P1-20-3","3_P1-200-3","3_P1-40-3","3_P1-60-3","4_P1-90-3","4_P1-20-3","4_P1-100-3","4_P1-200-3","4_P1-40-3","4_P1-60-3","5_P1-20-3","3_P1-90-3","5_P1-100-3","5_P1-200-3","5_P1-40-3","5_P1-90-3","6_P1-100-3","6_P1-20-3","6_P1-200-3","6_P1-40-3","6_P1-60-3","7_P1-20-3","7_P1-40-3","7_P1-60-3","10_P1-20-3","10_P1-40-3","7_P1-105-3","7_P1-200-3","8_P1-100-3","8_P1-115-3","8_P1-20-3","8_P1-200-3","8_P1-40-3","8_P1-60-3","9_P1-100-3","9_P1-120-3","9_P1-20-3","9_P1-200-3","9_P1-40-3","9_P1-60-3","10_P1-100-3","10_P1-120-3","10_P1-200-3","10_P1-60-3","11_P1-100-3","11_P1-20-3","11_P1-200-3","11_P1-40-3","11_P1-60-3","11_P1-70-3","12_P1-100-3","12_P1-20-3","12_P1-200-3","12_P1-40-3","12_P1-60-3","13_P1-100-3","13_P1-20-3","13_P1-200-3","13_P1-40-3","13_P1-60-3","14_P1-100-3","14_P1-20-3","14_P1-200-3","14_P1-40-3","14_P1-60-3","12_P2-100-3","12_P2-20-3","12_P2-200-3","12_P2-40-3","12_P2-60-3","15_P2-100-3","15_P2-20-3","15_P2-200-3","15_P2-40-3","15_P2-60-3","17_P2-100-3","17_P2-20-3","17_P2-200-3","17_P2-40-3","17_P2-60-3","6_P2-100-3","6_P2-20-3","6_P2-200-3","6_P2-40-3","6_P2-60-3","8_P2-20-3","8_P2-200-3","8_P2-40-3","8_P2-60-3","20_P2-100-3","20_P2-20-3","20_P2-200-3","20_P2-40-3","20_P2-60-3"
"10_P1-60-3",-0.43431429474868,1.12787771748902,2.17389261522646,0.181577349080909,-1.13872039130907,-2.15201339716915,-0.725586402466499,2.94613724470346,-0.416325422076992,-1.84093107912811,-3.35323614865732,-0.119706916924904,-1.06099989293017,-0.414677146054715,-2.37369493860559,-3.32368064701271,-1.87131951430985,-0.175362564432166,-1.12562820692209,-1.96911757866829,-2.25652951287402,-3.41266507004176,-1.89579211956185,0.551065992128895,-1.49976347699474,-3.52274816291486,-1.40142959874787,-1.62151407321987,-0.250042248432313,-2.21782031876052,-1.79578902858811,-3.28179025867019,-4.16335123483954,-3.04529247769272,1.07749633865954,-3.38690542603082,-2.79468903513252,0.183153359552293,-3.66097544817193,-3.04924058647101,-3.58080000931166,-0.0532839934367193,-3.46170906052847,-3.68685527868362,-2.53583872393097,-1.77657863142583,-3.622311298308,1.07456203116696,-3.03357008868638,-0.959535420063059,-2.11919311632352,-2.26783322986643,-0.237036934626761,0,-1.23828410884314,-4.10810636965396,-0.933529073795351,-3.43773451835658,-2.23987237944123,-2.14671330648439,-0.605525823596993,-2.44963415426265,-0.81265120195141,-2.16530220818027,-2.16842358893672,-0.871814451727581,-1.88886189487683,3.45419943808647,-1.20727884439258,-0.822912863871614,-1.03445943008382,-1.74048393955495,0.451486059013725,-1.50599208072473,-1.75252073523815,-0.633202023671537,-2.22084601229582,3.05049259443601,-2.16931941899126,-1.91313391131332,-0.754360391280255,-2.21344519986512,0.0652309327332377,-2.32596201555823,-1.64720434085409,-0.444167449344183,-1.12762623452106,2.94522163695127,-1.75930377285272,-1.2971990014987,-1.85628454093379,1.45530705428406,0.250176400644496,0.241822369182172,1.0535290715876,-0.162306574149302,-0.449309131104153,-1.00231937563804,-1.73800637567795,-1.21834440698703,-1.73571672479109,2.57584289128054,-2.07558631727981,-0.852530775416148
"11_P1-100-3",-0.38063043465262,0.651796493914375,-0.0626638903527591,-0.678849870350277,-1.09791503448889,-1.19088321662119,-0.9123305210386,-1.24375283273133,-1.65026751249727,-0.864713319753664,-1.22355941240982,-3.00588688697761,-1.41268529319181,-0.331296263539241,-1.74778516849737,-1.57258102301088,-2.63413446640884,-3.04014022926521,-0.92906711770182,-1.65494673142099,-1.15039021789108,-2.00089628105641,-1.96943330232997,-2.13295347618458,-1.96244866554293,-1.5512266159908,-3.02928968496972,-2.65232634360818,-3.38821485414903,-3.62107805913341,-2.66231091696188,-1.50723184854849,-1.66629683415893,-1.54792590893717,0.162350202683357,-0.823333387667796,-1.84503282302744,-2.50188851511182,-1.97524658265393,-0.370523830103809,-1.04521623259043,-2.09905579093497,-0.862711686399125,-1.02327997637814,-1.7462160528276,-1.39897512070147,-1.27954973438231,-2.59877452616184,-1.18686264347127,1.04512013516474,-1.53912079135545,-1.45388192059906,-2.36323740726708,-1.23828410884314,0,-0.597166004211194,-2.86761365551309,-1.04776467738832,-1.33758014627092,-0.783624259966419,-1.3642994863365,-0.34984625024462,-2.52324898225887,-0.35060075325192,-0.359110977787108,-3.2559731797502,-1.11535556262656,-0.510493677430293,-1.63533556729811,-2.38059759730703,-0.668558792616091,0.461927394187349,-1.60710050066498,-1.04105994940702,-1.9466746257768,-3.03331240671286,-0.333584640514939,-1.15244257431632,-0.648607679795799,-0.773234794333989,-1.67783675954655,2.2761105990469,-2.8469551246828,1.2820357663859,0.504533366638695,0.18989868636678,3.09969648811652,-0.628422129254504,2.02713497489973,0.542575803169949,0.153452502078357,2.40669483463589,-0.809969496531055,0.796506424830018,2.75315597342618,0.512029142111737,-2.78489489149663,-0.15418601360927,-0.499217924086094,-3.33565804294843,2.2071577478973,0.0299201206367551,1.7916796372376,3.85803816250808
"11_P1-20-3",-0.313712233470425,-0.137381365197458,0.755830557601902,-1.61991565033283,-0.88025101356696,-0.9795946380076,-1.57774402770945,0.493183150165926,-1.70545564407119,-0.476100107795134,-2.00531268948412,-0.339233560297672,-1.57862640117326,-0.924043025690027,-1.76298695705346,-2.51897204171149,-1.29539865315916,0.163105678203395,-1.98575192605487,-1.78054131703255,-1.9564487117751,-1.74408822131139,-1.66487450278876,-0.311688569547907,-1.74930055136563,-2.02622351538621,-1.4677461904664,-1.94471621963711,-0.32592203952643,-2.22930956295444,-1.28306829921149,-1.78656518621376,-2.10865895912535,-1.8613697855977,-1.81269528438551,-1.6131088828383,-1.861549941529,-1.36272487963052,-1.8925023622655,-1.4303101530478,-2.24740557497876,-0.43021406982959,-1.86559285940021,-2.20326495262964,-2.04272816352658,-1.20332478435296,-2.07019242257384,0.499490931319513,-1.80689918961279,-1.81617667738085,-2.400858148825,-1.1093403034969,-0.0680005755174707,-4.10810636965396,-0.597166004211194,0,-0.591524859685403,-3.03196972412341,-2.20412532099683,-1.45389090520739,0.0373751860522128,-3.29981325465662,-0.383545466745083,-1.82937526663513,-1.74916785052703,-0.793120766332081,-1.71467419948548,3.68285359906814,-1.64753488938602,-1.30524596279912,-1.44240076222506,-1.94440942158055,-1.1472352543476,-1.81735934129141,-1.96315715952886,0.90011298270297,-2.56311123411572,3.03132546589592,-3.62667220913917,-1.63367909119935,-0.977160212123546,-2.38393733584078,-1.08906758169746,-2.30476006261796,-2.32476258735199,-0.605349619790617,-1.2867944205042,2.92642446025253,-2.02656281368767,-1.82558679275805,-0.327252679755209,1.94212638787047,1.78460501796941,1.12389885519159,1.14527055376222,0.787544573940372,1.44804486493027,0.266886652511559,-0.38019217883939,-1.46603815242009,-2.12654685332067,2.10749584721657,-2.47858680370372,-1.7135427163143
"11_P1-200-3",-0.409749639861382,1.25173970854731,0.782916167484012,-0.534017006582733,-1.18907428621576,-1.42513579386835,-0.884323604423709,0.259241409363416,-1.15863450638435,-1.00797519979419,-0.935630512553179,-2.65467175968551,-1.04652901464822,-0.318487989941234,-1.87835139928164,-0.392783148538794,-2.32582617443988,-2.52578039189889,-0.386131276482811,-0.651065106752476,-1.09056656409723,-2.37457730149308,-1.72870411710385,1.77382076439593,-1.21122256639446,-1.0734770134105,-1.28372280727157,-1.52056590232649,-2.21386205407371,-1.76479231034663,-2.29129665737876,-1.37316690220387,-1.38205294212634,-1.41625527919077,1.06922289683401,-0.648659333076562,-1.63534306072651,-1.5384342179165,-1.61646452924497,-0.746565610296063,-0.542312745893271,-1.99928159420111,-0.759709042251308,-0.369987472699484,-1.84478748281501,-1.26130477427753,-0.843177624494234,-1.64100480163351,-1.01628955948038,2.57747999128807,-1.42264030556399,-1.8789467759329,-1.93816141170161,-0.933529073795351,-2.86761365551309,-0.591524859685403,0,-1.13596011227504,-1.34709310692365,-1.65333419031733,-0.810262168053294,0.14404130611647,-1.68445965014395,0.0673506725034501,-0.187962722187282,-2.57936341084168,-0.409759480097524,-1.50619949644647,1.36724069573265,-0.258212992268879,0.63623427539771,0.743027169631103,2.26489555817986,0.351169479370709,-1.31991729480274,-2.07324757754966,-0.0547664770443558,0.185690647161638,-0.144324146237576,-0.945422583989562,0.0693070754773384,0.867060190672148,0.112790993485863,0.0200718307273528,0.269528844443954,-1.18104596939861,1.73948393226613,-0.896335085171391,1.31002946802874,-0.0201179066266937,-0.315946903970617,2.65202229890691,-0.826342200209806,1.01968209014982,2.98571600429793,0.958696229642869,-1.83607135126882,0.437751130244172,-0.324635712429758,-2.6306589195829,1.27007824634358,1.07944040776544,0.552977639651363,2.4787197248373
"11_P1-40-3",-1.18210040384075,0.101650564545296,0.189577679497604,-1.82228008874961,-1.86449410441778,-3.10214770101411,-2.0615788099894,0.321135393581409,-2.27587218127719,-2.24382857488134,-2.42563330632558,-1.41353194655744,-1.95826727831028,-1.70177715575098,-2.45624432406519,-2.93325126670612,-1.86845707429875,-0.70976943997302,-2.42231797920027,-2.33995008295472,-2.45384959469332,-2.25361481807111,-2.18814033692897,0.522166381897447,-2.0981366070127,-2.49352244458158,-1.55243938931946,-2.22384011640692,-0.717649262860498,-2.81821395000495,-1.91984428603735,-2.24888455956689,-2.63418425771584,-2.33534505085235,-1.60914409574903,-2.33491331648383,-2.1227939198397,-1.5469574447259,-2.47242852215683,-1.87582607049975,-2.81006203518515,-0.968600432710609,-2.47206723944756,-2.68841285370066,-3.14721733781122,-1.89596559698321,-2.59214858266266,-0.391401347756465,-2.40083070333621,-2.01567010083307,-2.93798283621281,-1.83205677005506,-1.02486138712034,-3.43773451835658,-1.04776467738832,-3.03196972412341,-1.13596011227504,0,-2.01340920287086,-2.17480488972382,-0.235079201452379,-3.33200344943067,-0.786445898346292,-1.95962432495205,-2.00438421914452,-1.31195127841827,-1.89546517135577,3.24060283468034,-1.86602152873182,-1.25961329038235,-1.74654489651384,-2.24734731307885,0.0816702220477757,-2.06735137973067,-2.38268843147714,-1.58681907479986,-3.41827925255774,2.90476478560207,-2.97888711575504,-2.49964701654439,-1.31176739700257,-2.6600252791184,-0.509174184761966,-2.5953280931783,-2.38821780563703,-1.71277584784963,-1.80775870718151,2.11383993201296,-2.47382877688707,-2.45032221208931,-2.47355407415351,0.569773826353892,-0.440186679656079,-1.60515491709061,0.031617787236549,-2.98049603028572,-1.35614044495573,-3.06797266801334,-2.79668360564997,-1.97437239469942,-2.26604131447131,2.61142290394181,-2.70005404189507,-1.39576624953405
"11_P1-60-3",-0.363036115521806,-0.144645225164529,0.764943457428475,-1.53274845454322,-1.00602369774326,-2.65283596689579,-2.09634110691443,1.6796488766486,-2.0234456227843,-1.5737773691414,-2.44130111293525,-2.18653216203999,-2.20481421246907,-1.71294305594629,-5.00570533247656,-3.28113710345721,-4.23718036796077,-2.12328756141665,-2.18464317667498,-3.53695370115127,-2.72321109629154,-4.11798772535688,-3.24627806735826,-0.723829145966922,-2.59790988885985,-3.42794739362166,-2.52455758617615,-3.21087903585049,-1.87859973261332,-4.17668174588522,-3.96416643237066,-2.54189221781749,-2.67774844463731,-2.41676155505397,-2.05336772129755,-2.25270656606765,-3.73198816407448,-2.35194777082998,-2.74209966167204,-4.17125282897677,-2.58864516025454,-1.75478789254474,-2.19480738299941,-2.79333895416889,-2.57382726745395,-2.35646228647358,-2.92163659290707,-0.929120147325978,-2.1449683687382,-2.35953100101019,-2.66970565502172,-3.54481248896001,-1.60968231043788,-2.23987237944123,-1.33758014627092,-2.20412532099683,-1.34709310692365,-2.01340920287086,0,-3.24188858574432,-0.86471312268036,-2.6762060962052,-1.36696517168178,-2.68205595472998,-2.82035765724585,-2.39129257302511,-2.59229867927678,3.70157569710881,-2.98246855658434,-2.09958103736667,-2.39694692967207,-2.66818950330914,-0.273443249646753,-2.75847415912687,-3.01884028792933,-0.369251731482863,-0.818447199989878,2.38971703291566,-1.63703829742609,-1.21891390513258,-1.48271620724855,-1.83013577174963,-1.13496344089676,-2.53819584433813,-2.17605171293415,-0.635369622686371,-0.965739973280318,2.09887717191019,-1.85700158006625,-1.56187977056933,-0.141767019735771,1.20973707029201,1.02067047868337,0.111090192379857,0.80845768108771,-0.139503274786393,0.603141010557768,-0.49623501000939,-0.334590303793635,-2.44240144354621,-2.1522364460714,1.93902081116872,-2.67982554060402,-1.18458106510179
"11_P1-70-3",-0.140550968902789,-0.00499787782138434,0.925261364061379,-1.64513621184682,-1.32063800278234,-2.42781779867869,-1.89286987172594,1.73564622719692,-2.03024469187099,-1.41382385198022,-2.34372830125881,-2.69880155828053,-1.86826213181235,-1.9171239889083,-4.52750096568225,-3.27787377477219,-4.27323664070137,-2.26628534821236,-1.89502744122107,-3.44781256305534,-2.3375109043129,-3.8145476510292,-2.96713739628892,0.237754560475026,-2.27434379381626,-3.17116938807867,-2.14009568297092,-2.94811970448564,-2.12239302078847,-3.73882258866361,-4.05523582400256,-2.45083612704378,-2.66514276973982,-2.28777256233237,-1.3065467876845,-2.08803191440681,-3.29560987755813,-2.38616114705564,-2.72467273614002,-3.65427780739251,-2.50433087035024,-1.74755525938407,-2.11077243966753,-2.78595844477888,-2.51645518032964,-2.21351299427725,-2.81893556871853,-1.45982654791064,-2.11943536148991,-1.75627657925087,-2.58308097651645,-3.25880717751171,-2.23366715253269,-2.14671330648439,-0.783624259966419,-1.45389090520739,-1.65333419031733,-2.17480488972382,-3.24188858574432,0,-0.655930014397907,-2.55064353410334,-1.44232054342239,-2.63403542983898,-2.63100839951253,-2.5841359486184,-2.28206108172337,3.31299708938904,-2.62732895552184,-1.81628532637889,-2.59735219849585,-2.19137736361217,0.301296775017409,-2.45239984277036,-2.61368940470891,0.128061296249912,-0.251676143922439,3.21400219346276,-1.39401683550801,-1.43967210579564,-1.72889220728379,-1.1674986308675,-1.00661397063824,-1.85073857536818,-1.47090958621017,-0.111065583265136,0.0389644379401179,2.73312291911178,-0.988456128575176,-0.942150033677461,-0.516869887922558,1.72414675264808,1.30594800601181,0.41796421882884,1.54033612395253,0.169587113152716,0.856033332235373,-0.235990324297037,-0.322526599125654,-3.18762864228504,-1.42902618744487,2.42981444867489,-1.86785647000284,0.361881757049484
"12_P1-100-3",-0.411112852981765,0.744364785970003,0.896776479944089,-0.224758709409,-0.767487552086205,-1.54597492206033,-0.293034969415959,0.69122414523779,-1.0460673361899,-0.719354985122227,-0.535973069293418,-1.57931306280178,-0.985925653235686,-0.351237881618815,-1.29234446347902,-0.774086499559791,-2.09643843896166,-1.71334715723511,-0.392080035731166,-1.38320322831205,-1.28609186460472,-1.79784001653577,-1.17024455495948,-1.01489111110503,-1.83730432594065,-1.42081501473113,-1.68976885771214,-2.37118048938725,-1.92562238257147,-3.34479501754032,-2.29026140254923,-1.18330871871268,-1.34260368728007,-1.14671165190537,0.675459466536356,0.0765844841234989,-0.850169339689308,-1.86210578707019,-1.71030172329531,-0.436796468825377,-0.0123031880151368,-1.52390367457692,-0.267513839346091,-0.139061488501968,-0.684504509307355,-0.188463000634149,-0.773666459750739,-0.275600903608237,-0.363011401409393,0.852798820195282,-0.971565729366502,-1.16241497907863,-0.494112252710389,-0.605525823596993,-1.3642994863365,0.0373751860522128,-0.810262168053294,-0.235079201452379,-0.86471312268036,-0.655930014397907,0,1.84866398420705,-2.53610233154124,1.64484750790982,1.78358029528717,-2.95302983332082,-1.42356477840106,-2.80955962948335,-1.97335715546458,-2.13325853860658,-0.903051329146997,-0.931761322627768,-2.0639754115502,-1.25800220694943,-2.26111230352967,-2.94503645574462,0.93514074275901,-1.11981275304779,0.345646409193824,-2.70222172630263,-2.10910289117412,1.28052442861215,-3.09851291251329,0.228965559367043,-0.0970201880058173,-1.1280560278089,1.854813463585,-2.2162614511768,1.58831751572037,0.479085756018629,0.287009449540457,2.31277232694883,-0.934346517094253,0.63202429068079,1.6378419858671,0.796180405972701,-1.6253094454383,0.814337939550379,0.342446724117291,-3.15551909001429,0.379766798150325,-0.274708974454619,-0.0147174181897057,1.42358479044215
"12_P1-20-3",-1.38473928696559,-1.36966700289112,2.19044875111621,-1.97416076769759,-2.57413056260159,-3.21479742937542,-1.90427100251263,2.66915788482843,-2.29923970149546,-1.90148024363347,-2.36433554627841,0.0722781775494702,-2.20008028667418,-1.58706931618028,-3.03642655310776,-3.01322921684474,-2.59969174818344,-0.297656348685577,-2.66284794542892,-3.61769054624427,-3.39239535731247,-2.91122679084125,-2.60020177440994,-0.340189652981748,-3.07211051219904,-3.5918555263854,-0.949469786520173,-3.47174412145925,0.548492779364412,-4.36963590721234,-3.0099073342659,-2.5287517550025,-2.72544193785777,-2.57334155488711,-1.88696317815707,-2.5344677293968,-2.52798692216529,-1.09487729032897,-3.1933518145429,-3.37620727695141,-2.34931636808685,-0.976147383286779,-2.45140678091489,-2.61070328744479,-2.74690420288201,-2.23622021524832,-3.00674019633207,2.15456126291155,-2.48112887862886,-1.72775573594404,-2.75400418076109,-2.46807317119589,0.61161046229216,-2.44963415426265,-0.34984625024462,-3.29981325465662,0.14404130611647,-3.33200344943067,-2.6762060962052,-2.55064353410334,1.84866398420705,0,1.59367843531878,-2.9062696228156,-3.45722254155694,-0.750321020024529,-1.46756628553972,-0.850543173360386,-2.11630214770344,-1.62727212249903,-3.42526657352237,-3.68946684829841,-2.61417284564012,-3.24226638002861,-3.33210921446581,-0.997956457260479,-1.70855785977378,-0.738687077584059,-2.66441974340773,-1.68297858941519,-2.18685710951962,-1.29203381799837,-2.36264214575352,-2.74591443037869,-2.75555203159632,-2.83001029574947,-2.70750342624503,-2.45556817564167,-2.47067315758864,-2.84425920111046,-3.28143540743097,0.738409770394305,-0.56307145264512,-1.81236532157287,-0.661977904411573,-2.38716298352197,-0.317391420243033,-2.05245984152075,-3.2256271293612,-1.09771634504286,-2.58811685278467,-1.00409640204595,-3.30899693267005,-1.62175362988809
"12_P1-200-3",-0.764072286394893,0.363487875172081,0.631035337556784,-0.60424092495432,-1.13580536726666,-1.85184663820931,-0.771429452009254,-0.296808996993809,-1.36620063558401,-0.922693630448602,-1.11615272988652,-2.25875535774668,-1.44091143228614,-0.701630903361158,-2.28147413267351,-0.896378647538103,-2.60314544588837,-2.66562762494513,-0.739546449030591,-2.39425700189453,-1.44518716789432,-2.23730716485212,-2.46150829239057,-1.24416072000212,-1.99962219538534,-2.30177602314672,-2.50607104202903,-2.60564030257658,-2.5722108787328,-3.52490278676934,-3.07015710291683,-1.39555186493692,-1.60766114531382,-1.31503951299171,0.445766233633588,-0.609688065735434,-1.80157284651743,-2.29608473009683,-1.81929635933454,-1.92471775187612,-0.392942514043006,-1.7575668641247,-0.708904451190454,-0.617246371743418,-1.51500669622457,-1.40213894512906,-1.52999268175637,-0.803002326006844,-0.825566874364141,0.801286779981717,-2.01282367214017,-1.60378083440132,-1.35508921718849,-0.81265120195141,-2.52324898225887,-0.383545466745083,-1.68445965014395,-0.786445898346292,-1.36696517168178,-1.44232054342239,-2.53610233154124,1.59367843531878,0,1.34017950219925,1.59310028979326,-3.39117112895916,-0.108497750806968,-2.62378778932474,-1.22875048825371,-1.52842537872994,-1.73405045724452,-1.20303160272539,-2.18198235873611,-1.69541108208682,-2.09524963855837,-3.13117672041597,0.125494733624091,-1.60683290940254,-0.578967174529273,-1.88883786283711,-2.12467741307764,2.46514461850401,-3.83677231877625,0.540343056532902,-0.613163967798095,-1.4414064324444,1.89881300624301,-2.47609651946917,1.8799543822434,-0.545281626411036,-1.42442656679677,2.41328190875297,-1.81545577601099,0.2219336501294,1.45267305331812,0.748831616611476,-2.43166510997836,0.429726117019673,-0.506395736086258,-4.55682192966408,1.27224139400094,-0.67870335197037,0.435853595702681,1.74005010372432
"12_P1-40-3",-1.33706147197622,-0.878043245858765,1.55938749118692,-1.78349802243409,-2.27494583091554,-3.00198355925603,-1.82584174503263,2.39039842650302,-2.12956437579665,-1.7354971602037,-2.19488833157107,-0.314525709271439,-1.98631899123903,-1.58088598277731,-2.91787547451928,-3.35132959783513,-2.53818763179375,-0.678884068341991,-2.19074691921481,-3.61174682160672,-3.17804427845233,-2.95903661034904,-2.65964708832503,-0.755773010500277,-3.02608281835198,-3.54257072109654,-1.26916893109966,-3.27533846677672,-0.0386746195410962,-3.89569783599158,-3.01418870326766,-2.4008712130022,-2.53106956203934,-2.35808662203338,-1.8948822324743,-2.29594833869066,-2.57776622598146,-1.23668730294247,-2.91605496670462,-3.35359383675164,-2.20873863244255,-1.13641616148019,-2.22751335023152,-2.66320840498507,-2.53100286750918,-2.16631284247371,-2.80610101544955,1.34106704565721,-2.27197928018354,-1.85777355158543,-2.53576389727744,-2.51641570874055,0.24160810620609,-2.16530220818027,-0.35060075325192,-1.82937526663513,0.0673506725034501,-1.95962432495205,-2.68205595472998,-2.63403542983898,1.64484750790982,-2.9062696228156,1.34017950219925,0,-1.25145696984858,-0.617508125255981,-3.06961794408208,-0.553018436715936,-2.77433961895274,-1.72623774004616,-2.96404096240878,-3.55954541980239,-2.1932551139149,-3.29068717937886,-3.25113955002199,-1.09709781653995,-1.50384853540132,-0.820798841534087,-2.02544749774901,-1.95192121289158,-1.57160647352201,-1.03388220632139,-2.03654258640802,-1.95930711097825,-2.11346670260963,-2.06556980464235,-1.91494666192949,-2.33412714476617,-2.08383410246705,-2.03969523310748,-3.47058618821616,0.366671496786323,-0.909624609433233,-2.08754300933431,-0.955866414866624,-2.56125036145284,-0.550516959368744,-1.91678704736892,-1.9845612024501,-0.858312073591631,-2.38197055118632,-1.10743219854447,-3.02327473686807,-1.00030240403314
"12_P1-60-3",-1.4935153370706,-1.16804153549692,1.40354255763166,-1.82838791597487,-2.36083245111323,-2.99476066339421,-1.77147285954822,3.53529790489032,-2.11771859031906,-1.92326816576423,-2.13318498518051,-0.2782794602146,-1.97535526185075,-1.59556264154645,-2.9686304606654,-2.58958335085095,-2.66635989531887,-0.704435928634423,-2.48065558979474,-3.53162547293321,-2.86924867668725,-2.65732445959136,-2.26946062967751,-0.467696907605977,-2.6797558921713,-3.32430218454599,-1.19436817018422,-3.42584231377288,-0.0813627053673202,-4.20974672799663,-2.9998531713447,-2.41348286921301,-2.56798877102624,-2.32092162568664,-1.38476782985205,-2.2375424930795,-2.21447697207083,-1.09623490258959,-2.74289148059479,-3.33932163355964,-2.00802157537009,-0.984330397461223,-2.15555950299404,-2.47907935447938,-2.40419770038187,-1.85031751518158,-2.80509535468294,1.30717162264092,-1.95825676136395,-1.49636903672375,-2.31064403034761,-2.49166540868394,0.169183061171602,-2.16842358893672,-0.359110977787108,-1.74916785052703,-0.187962722187282,-2.00438421914452,-2.82035765724585,-2.63100839951253,1.78358029528717,-3.45722254155694,1.59310028979326,-1.25145696984858,0,-0.617729257166814,-2.17326567881802,-1.3267364947166,-2.91097536244056,-2.22011036534143,-2.79663160629647,-3.04802952961574,-2.48553655160664,-2.81691121542671,-2.9083903351588,0.203752491229909,-0.763680217513058,0.0541705152458682,-1.63201925834121,-0.918237425055189,-1.49441752426468,-0.768722309093858,-2.08472171952259,-1.90850682310185,-1.70950012003515,-0.726742197752751,-0.91436945546795,-0.619594182667788,-1.36994670933505,-1.45692106102799,-2.62671471755235,1.05388952783058,0.870613285935374,-0.207916583518214,0.139986092472856,-0.551217487197543,1.02871182657544,-0.810169390185356,-1.54239464561727,-0.626949071485419,-2.35431322873246,-0.892888657911377,-3.06571008867025,-0.561618331861827
"13_P1-100-3",-1.50881418911941,0.231388495638636,-0.509050412940395,-0.673526788488152,-1.62070584632248,-2.93128019887554,-0.586253711223928,0.472331415848172,-1.38341800914015,-1.57022781794698,-0.734755164838873,-2.87632621048896,-1.39178388301037,-0.955161743244031,-1.86044267789368,-0.613920779112676,-2.31654884029778,-2.95836496244428,-0.691246312345634,-2.38283432553354,-1.29277111215092,-2.76704851289327,-1.58074153202002,0.154063204734245,-1.84494193297945,-1.93109992440905,-1.44635248257937,-2.67723754907316,-2.51621551067695,-2.1825398965522,-2.54816296648802,-1.52076096981832,-1.62389993137109,-1.41200916318398,1.17162332533836,-0.272022715727726,-1.3307966627223,-1.77949665228033,-2.05040415015842,-1.83647336577938,-0.0109916408630603,-2.08096868055776,-0.692996306104229,-0.500528826532116,-1.25875587265313,-0.928875674404003,-1.02092223201804,-1.28879158109264,-0.873389288744661,0.6703930295597,-1.90630732221478,-2.50093903047197,-2.15621528300235,-0.871814451727581,-3.2559731797502,-0.793120766332081,-2.57936341084168,-1.31195127841827,-2.39129257302511,-2.5841359486184,-2.95302983332082,-0.750321020024529,-3.39117112895916,-0.617508125255981,-0.617729257166814,0,-1.96543065028927,-1.48601706589793,-1.93664770043894,-1.71016516455304,-0.559204814906115,-0.688510285368552,0.225451475904866,-0.763493592533587,-2.40161458076731,-2.57389823345334,-0.152418165769734,-0.164505515829108,-0.502782674920873,-2.95156073810773,-1.28776039652473,0.970489202056326,-0.765834456339609,0.0178803704130603,0.623157221714161,-1.07539383051257,1.89837690554562,-1.39596805973463,2.45944635573263,0.269869167913837,-1.60388089894947,1.40984266187777,-1.00565806019349,0.0845522003679737,1.14139802486607,0.108466083503845,-1.82290875715392,0.170387178906463,-0.635759255590175,-2.14437730792446,0.328635578332697,0.743615189166675,0.105688219334699,2.69103539483113
"13_P1-20-3",-1.22658360722996,-1.04888452502484,2.29375358846304,-1.42868540176009,-1.8786719690568,-2.82202135787871,-1.54021022246691,3.4726864708363,-1.95977283653389,-1.49220466056115,-1.98969572698132,-0.137428901241804,-1.91975755660035,-1.31590842234694,-2.53654196993037,-2.58306959621662,-2.19856327001559,-0.582242314182215,-2.4392471944938,-3.44444141036891,-3.08192019187235,-2.32416651726045,-2.08072841044048,0.0708220547310011,-2.99214082584666,-3.7061169024206,-0.959519671374489,-3.00665395190358,-0.58385636914192,-3.80195993519927,-2.64376330614312,-2.00705952584171,-2.30638377619789,-2.14887927649618,-1.11249881508121,-1.87205630808494,-2.13519104340467,-1.48417362668117,-2.71685384261663,-3.50625691099995,-1.49097250017989,-1.37541301927889,-1.74883154330514,-1.74331668857953,-2.0084145848139,-1.54742439711446,-2.19063859450483,1.62837018662409,-1.66775300877843,-1.04913975995615,-2.69145386766903,-2.59717759504813,0.836086516254757,-1.88886189487683,-1.11535556262656,-1.71467419948548,-0.409759480097524,-1.89546517135577,-2.59229867927678,-2.28206108172337,-1.42356477840106,-1.46756628553972,-0.108497750806968,-3.06961794408208,-2.17326567881802,-1.96543065028927,0,0.860148583472919,-3.52877953956217,-3.7807431190313,-3.50996119745932,-4.20884802357193,-2.23391693143967,-3.74177203558904,-3.57141725557883,-1.83576034598873,-1.55618307082267,-0.241449266507236,-2.09588668560583,-2.00696103841884,-2.10050323198719,-0.546600736934247,-2.34712634815888,-2.76002850179349,-2.45545932163951,-3.00705522201653,-2.69051343410851,-1.49845183006828,-1.36008231905982,-3.41521316949124,-2.90963919240486,0.77104821782234,-0.147101720451133,-1.30338379801347,0.10307867125406,-1.72899442717545,-0.52888058310552,-1.29952606241958,-1.92258188237924,-1.72130496341504,-2.36351147673853,0.163702333220656,-2.94863814040294,-1.6056630026778
