"","1_P1-100-0.22","1_P1-20-0.22","1_P1-200-0.22","1_P1-40-0.22","1_P1-60-0.22","2_P1-100-0.22","2_P1-20-0.22","2_P1-200-0.22","2_P1-40-0.22","2_P1-60-0.22","3_P1-20-0.22","3_P1-200-0.22","3_P1-40-0.22","3_P1-60-0.22","4_P1-90-0.22","4_P1-20-0.22","4_P1-100-0.22","4_P1-200-0.22","4_P1-40-0.22","4_P1-60-0.22","5_P1-20-0.22","3_P1-90-0.22","5_P1-100-0.22","5_P1-200-0.22","5_P1-40-0.22","5_P1-90-0.22","6_P1-100-0.22","6_P1-20-0.22","6_P1-200-0.22","6_P1-40-0.22","6_P1-60-0.22","7_P1-20-0.22","7_P1-40-0.22","7_P1-60-0.22","10_P1-20-0.22","10_P1-40-0.22","7_P1-105-0.22","7_P1-200-0.22","8_P1-100-0.22","8_P1-115-0.22","8_P1-20-0.22","8_P1-200-0.22","8_P1-40-0.22","8_P1-60-0.22","9_P1-100-0.22","9_P1-120-0.22","9_P1-20-0.22","9_P1-200-0.22","9_P1-40-0.22","9_P1-60-0.22","10_P1-100-0.22","10_P1-120-0.22","10_P1-200-0.22","10_P1-60-0.22","11_P1-100-0.22","11_P1-20-0.22","11_P1-200-0.22","11_P1-40-0.22","11_P1-60-0.22","11_P1-70-0.22","12_P1-100-0.22","12_P1-20-0.22","12_P1-200-0.22","12_P1-40-0.22","12_P1-60-0.22","13_P1-100-0.22","13_P1-20-0.22","13_P1-200-0.22","13_P1-40-0.22","13_P1-60-0.22","14_P1-100-0.22","14_P1-20-0.22","14_P1-200-0.22","14_P1-40-0.22","14_P1-60-0.22","6_P2-20-0.22","12_P2-100-0.22","12_P2-20-0.22","12_P2-200-0.22","12_P2-40-0.22","12_P2-60-0.22","15_P2-100-0.22","15_P2-20-0.22","15_P2-200-0.22","15_P2-40-0.22","15_P2-60-0.22","17_P2-100-0.22","17_P2-20-0.22","17_P2-200-0.22","17_P2-40-0.22","17_P2-60-0.22","17_2_P2-20-0.22","6_P2-100-0.22","6_P2-200-0.22","6_P2-40-0.22","6_P2-60-0.22","8_P2-100-0.22","8_2_P2-100-0.22","8_P2-20-0.22","8_P2-200-0.22","8_P2-40-0.22","8_P2-60-0.22","20_P2-100-0.22","20_P2-20-0.22","20_P2-200-0.22","20_P2-40-0.22","20_P2-60-0.22"
"10_P1-60-0.22",0.590064705449186,-0.135651609011573,1.20036196790935,-1.58376469962438,-2.42747302959492,-2.92399941274665,-2.22784897090029,0.215344762240235,-2.07867929210628,-0.862406710538548,-2.24313712802749,-0.259563250337796,-3.76723410668074,-2.67029226937013,-2.27322662888892,-3.85567142073204,-2.04859143685758,-0.963353856153394,-2.15659117780556,-2.17869850990896,-2.9862414487102,-1.83960615949366,-2.42151035188897,3.92459494233064,-2.85148595695564,-3.80591534849263,-1.41932762553077,-2.22977854415831,4.29841255127182,-2.14410231208364,-1.7867149540807,-3.28050421868988,-4.72362714222736,-4.49619221804835,-1.88395102459003,-2.69708908689659,-1.8517301092903,-1.18119213536942,-5.0417879966159,-4.14681026090109,-2.7942224926237,-0.62839904583467,-3.38777194716589,-4.54619870821004,-3.34096979637795,-3.56959208815491,-1.30220064580107,-0.609934177895413,-3.36696477415755,-3.19687880297738,-2.21170945773227,-3.10610118863184,-1.41790930460331,0,-0.753234058760247,-4.79261986023629,-0.459453288249787,-1.86687180977312,-2.24360775492687,-1.7200578376508,-1.23230979236972,-2.11011236447345,-1.21837922249652,-1.7958994748932,-1.57542217797718,-1.18878037355419,-1.74387682399144,2.27831724116917,-1.73355933178774,-1.54403420375057,2.83973571395232,-2.13998209765578,-1.36034662938755,-1.84746925632865,-1.89005654010936,0.369234329562747,-1.76343445641399,-2.5935988632619,5.85050166058188,-2.56364425332148,-2.2582492882673,-1.64300550493889,-2.73904084129096,4.20492614344305,-2.71241734879817,-2.56725337347138,-1.48051012672288,-1.67526953563331,-1.29144609738851,1.9783150313006,-2.21686306286942,2.84594752129977,-2.0536395840446,-0.636930398169937,-1.482722188823,-2.41429566539921,-2.21261846242452,-2.12593976954864,-0.703169081751398,-0.145982217545335,-1.74467588015434,-2.39593968140461,-1.59888982212229,-2.59191650850787,1.9074693136961,-2.52773057307663,-2.42244670479179
"11_P1-100-0.22",1.02029560762921,4.33438357337816,-0.51415991458528,4.23933255106961,3.5738579210418,-3.11575530228313,-0.806203835490107,-1.76362967676315,-0.993736050932921,-0.663277971601106,4.83234570573766,-2.70342125436551,-1.33534607036809,-1.13901942351363,4.53057979878297,4.30937284635824,-2.57472522271308,-3.00685777539168,4.83544206143991,5.28977615578883,5.22216681884211,-2.95960023240481,2.38556684374591,1.98988468369923,-2.77478164266715,3.56493594637226,-3.11506398278435,3.92909298894194,1.32901242952626,-3.67463758141913,-3.15566579181525,4.33976926003755,-1.47527131411926,-1.74875718636767,7.82364343631574,-0.719982903464342,-3.86735663319047,-1.75278297669049,3.17322301383406,5.07176657371859,3.66680962140972,-1.28735093696539,2.92735781742221,2.64179361971537,-1.88852317783729,-1.4964083351532,4.66253218562201,-2.51301157720675,4.31325315340768,4.04398261187144,-1.58231651810526,-1.924318294436,-3.65185981183715,-0.753234058760247,0,-1.03319916645407,-2.08282848125821,-1.02156661977577,-2.17287266021765,-1.58863441416414,0.611718289422408,-1.37795171173003,-2.94915296169032,-1.22669664527822,-1.16845472887812,-1.44870869123607,-0.577871270734894,-1.90419374208527,-0.922717358503127,-2.18535297418659,0.293485504970662,4.90819757535542,-1.97844404243687,-1.12934657806842,-0.810659757799095,8.75556494141232,-3.05982045906335,-1.03660803781219,-3.03565753022885,4.4283313576798,-2.51764826555982,-3.17970646758173,4.23367049599939,-1.75081052459548,8.1880745392411,-0.839902849162608,-1.15540791965299,10.922930214591,-1.99232697792078,7.86909899125517,4.78282637685326,4.83062922272778,-0.834281413507798,-0.983730162916307,4.61524239678367,5.33703084367102,-1.33918177689236,-0.861211771351967,5.55678649857905,-1.21473196303607,4.63476580932216,3.88835889073861,-1.79684390312537,5.17582349452874,-1.48439421180152,5.63220105654933,-0.449477889065667
"11_P1-20-0.22",-0.546473192334866,-1.82881132004726,1.02956838374969,-2.50245390840366,-2.55016673034386,-2.39110334698782,-2.41971184701769,-0.0523368282574198,-2.4158163808645,-3.28752173210829,-2.93442836675926,-0.974753021866591,-2.93603151458636,-3.60063086718264,-3.42975366834937,-3.72927442373706,-3.01309805147286,-1.50067648663677,-3.34591294127671,-3.40271152790394,-3.35159485356113,-2.59914707784383,-3.35754353906552,3.07178848619183,-3.34034653956468,-3.32674965322445,-2.21935759593169,-3.67004358106914,3.14818390999212,-3.32413983559191,-2.85683084389145,-3.23704175188418,-3.62640607595505,-3.22775761031353,-2.92192628939544,-4.69806300305469,-2.32417746550424,-2.47117860517448,-3.0496156262417,-2.54564042443637,-3.22688889788139,-0.761104169263937,-3.35032979728016,-3.04279964135942,-3.9867118825344,-3.78119643375164,-3.55157761655187,-1.10376240317946,-4.2914513346997,-4.0949849016545,-3.58597513467452,-3.63480452328329,-2.04891329407896,-4.79261986023629,-1.03319916645407,0,-1.06892524666429,-3.35322622666306,-2.49445191195219,-1.42779035283423,-1.01633840172122,-2.42185692750637,-1.41810748858945,-1.83979657247391,-1.63274270623139,-1.82452720353738,-1.99328210344005,1.82444351472233,-1.99040974884415,-1.88066842906544,1.64142770869023,-2.52461449246545,-2.12731329066048,-2.42530265529289,-2.45733544758161,-0.513732440625267,-2.11497274332155,-4.12245501941411,4.84323552524556,-4.1507677482222,-2.815696502681,-2.36673553552964,-3.66195161284812,3.0860915451497,-3.64627138617142,-3.70907719617171,-2.46755979988491,-2.60722634315782,-1.81782510515476,0.763599810903044,-3.3812866968837,1.62221241001394,-2.47681869453582,-0.655885749514714,-1.20651790874522,-1.92797037113361,-2.56614938981555,-2.42250972645585,-0.636833539599471,0.364175888634503,-2.88312995775389,-3.23442744703835,-2.43541255172285,-3.58006959692158,0.75333180191248,-3.51894043196892,-3.77206545529406
"11_P1-200-0.22",1.19536232664465,10.9951797415117,1.53682260877586,10.1566313000869,7.13493392733699,-2.30326520788998,-0.416019252654426,-1.44292661842979,-1.42497811938192,-0.531135409129674,8.95529012683677,-2.21703278865318,-1.42300822539973,-0.699456661568901,8.59657093009053,7.76184160285984,-1.99519964243991,-3.94611376906603,8.20059746805614,10.6424620565974,8.95476378614615,-2.68185537295907,4.78809212206851,-0.877321035920058,-2.21906676143121,6.15460617501022,-3.90601764648033,7.34190303386662,-2.4048697707767,-3.3491064007128,-2.76745116947072,8.09326107315818,-2.21375362955776,-2.57794963751745,16.192855468285,-1.04304989781974,-3.01346065031752,-2.58454169685055,7.0769686256707,8.53017288795255,8.42623382957844,-1.58780350032517,6.98865557158126,7.55268730543201,-1.83989078835614,-2.06531015462356,10.5973947684496,-2.82418403021615,10.7273370940424,7.91125432747149,-1.83280135418273,-1.41626791239009,-1.54908206012491,-0.459453288249787,-2.08282848125821,-1.06892524666429,0,-0.834852284592101,-2.00534357579713,-0.0390438973555968,-1.4301152823849,-1.63507797149829,-2.33491122310693,-1.57993083671282,-1.20584333605734,-2.05871900513094,0.208411729777463,-2.25934652652821,-0.217411160858363,-0.427954018069317,-0.848724159269748,10.0172927398636,-2.62545899500925,-1.47818877682159,-0.959230579542916,13.7332907803823,-2.00764696160133,-0.70592603793559,-2.31501342161112,8.04816712566621,-0.0386528526071949,-2.96017107774948,8.9489061562528,-2.32974367541021,15.3831049531474,-0.734900321518666,-1.3536895933835,20.4670290934673,-2.71106577155192,14.4222330634702,10.0329510904702,10.1491115337536,-0.206232797981442,-0.678575649783088,7.46963092309314,8.46670970870189,-0.714219453118087,0.131794477589433,9.2475204925914,-0.818046985253379,6.92708501145803,6.2597532259829,-2.41616522926279,10.3038439852393,-2.89160687575449,11.5675475486765,-0.182203165573021
"11_P1-40-0.22",-0.782627935592704,-0.784522933341173,1.11879390128638,-0.842096997319455,-1.55180447217482,-2.51042163948805,-2.0993415115293,-0.272001193864599,-2.01135023743205,-2.14982223198764,-1.9199454418763,-0.930998303117766,-2.44578865904008,-2.40185405245923,-2.25318237305861,-2.5703434895143,-2.67057554420665,-1.47633953277905,-2.31547644801721,-2.24414716035188,-2.09309164229175,-2.51267215316951,-2.634473040671,3.3594482208828,-2.70556668291492,-2.54129142794215,-1.88891108260631,-2.49023941189641,3.38296550314224,-2.71854440396324,-2.60759786477388,-2.30252057661295,-2.80543375393794,-2.68882427759675,-1.74624657054656,-2.24776037215954,-2.47520147190074,-2.36324328539713,-2.41746250365968,-1.73964919794464,-2.20888883009565,-1.10235002489583,-2.29760390434527,-2.05937701537556,-2.96718394202176,-2.23966318481669,-1.44267571998581,-1.02614789907629,-1.85965110014462,-2.01752702305124,-2.11810376336829,-3.7456474542093,-1.85817330880008,-1.86687180977312,-1.02156661977577,-3.35322622666306,-0.834852284592101,0,-3.47268582485456,-3.07081027626723,-0.726185428341358,-1.8071275678748,-1.03578914296302,-2.93050293913346,-1.32249303497122,-1.40386690744829,-1.61514550063725,1.80780016788598,-1.64610200705475,-1.40124219862761,2.28631949656952,-1.98366954060716,-2.18135922285886,-2.37401554916001,-2.37092081478165,1.47160454449402,-2.4577697951287,-3.93436757222132,5.05138839518433,-1.0318223634477,-3.09718757336298,-1.91723962410683,-2.27000042280964,3.06424406039607,-1.94011926639276,-2.85143424835096,-2.02214159096442,-1.0574517378042,-1.87481913405976,2.12944681318405,-2.07613595535134,2.68410213629576,-1.9748584814221,-0.0786881791076658,0.760858782962372,0.909481062205847,-3.05717055164105,-2.86170278985341,1.48545341486779,0.73250996146363,-0.0780532978013049,-0.503343501706062,-2.15606392799234,-2.16579271659536,1.12969056102154,-2.12322904564009,-2.83270536105742
"11_P1-60-0.22",-1.01817054886597,-0.768561048798507,0.391908489350602,-0.842632608298928,-1.15270431386066,-4.67444019530541,-2.49418245692331,-1.12566888572118,-2.08675728450413,-2.77063611642204,-1.83083619767478,-2.39072978002445,-2.58084801900489,-2.62874993870933,-3.07861748467262,-2.54490032325877,-4.78403837388641,-3.51484115283131,-2.30617015412661,-2.89609435760043,-2.36133983800497,-4.82249451584433,-3.28138458040663,1.69516659305896,-4.11560886097111,-3.35109958319909,-4.12042226675254,-2.99455615357569,0.679282135643442,-5.123065741844,-4.90557770505335,-2.48548683739476,-2.96318803064562,-3.16790858179397,-0.145306633731872,-2.53887933704339,-4.69092190930879,-3.25066244029182,-2.35448273297783,-1.54785041956691,-1.86180607611037,-1.90376267662628,-1.85162969718569,-1.79129040791309,-3.20972745292836,-2.35653649881392,-1.59271750674924,-2.3450628250358,-1.51488041401605,-1.91085554403746,-2.37942649158481,-4.56005665427431,-3.10909336615217,-2.24360775492687,-2.17287266021765,-2.49445191195219,-2.00534357579713,-3.47268582485456,0,-5.50862414291186,-2.0834867577515,-3.82424236318288,-2.61567881730765,-3.09096481235042,-3.08206394915564,-3.3319637982394,-2.9254562915063,-0.794792203494725,-3.34958413770699,-3.52866594831941,0.447022757909801,-2.27036821258768,-4.17024192900023,-4.14827155280498,-4.0604202545026,2.3019262044017,-3.04463143344518,-3.33600855950295,2.02478646908186,-0.490231795949627,-3.56622423699852,-4.19487672653943,-1.7496653889317,0.157557256974791,0.466389429399272,-4.1588125083352,-3.40319293507596,2.33080373914422,-4.2949321756483,3.27762084917969,-1.70103136152329,2.16135035138808,-2.38327616430484,-0.947549867237489,0.173242533943757,1.46943589773335,-3.23736979322552,-3.17849640862818,0.976456497888384,-1.16539353130834,0.663648173045657,0.25663613004459,-4.1062208400909,-1.92665552246826,-1.45698518091152,-1.85825800655437,-4.01585849407181
"11_P1-70-0.22",2.36546424746063,3.165205057817,2.3462075537456,3.22137341846732,2.01235483787197,-4.67811786652244,-3.37445719575092,-0.489580139222451,-3.47681644432279,-2.76910237942867,2.53700765190185,-1.22370216510814,-3.59494441274649,-2.60213084001393,1.91217555901109,1.2332281010174,-5.16071391974813,-3.05430005688598,1.7784290436082,2.10163951377222,2.14832733501367,-3.80121963894004,-0.0120433625292412,4.11824246069074,-4.00392907301781,0.161738975662999,-3.16451694984901,0.700161500881158,2.83247953017856,-5.30111578534278,-4.89523001570714,1.41124171403484,-3.24465820289334,-3.90753504901818,5.79130577432619,-1.6427725463549,-5.02995082771931,-3.16243000354102,0.470992241258717,3.22833881333234,1.45076938456471,-1.55228617729484,0.982430137941926,0.561456805787708,-3.42646101666647,-3.15165051107572,2.89050963988285,-1.75923601646169,2.63474898150349,1.5952599910601,-1.71530636006167,-2.62249915766631,-1.96532014937101,-1.7200578376508,-1.58863441416414,-1.42779035283423,-0.0390438973555968,-3.07081027626723,-5.50862414291186,0,-0.765845133934503,-3.62578774494059,-2.49796563888454,-2.93319659768057,-3.03079520754595,-2.21257216697897,-1.60040336946497,-0.714597024846735,-2.09347480266459,-2.83109201305224,1.20039108447881,1.14268089748667,-3.2021464124947,-2.9098186516588,-2.6677426065767,5.9977138602583,-3.00313718456563,-2.21337987240062,3.65340171983916,3.40201976279681,-3.61380573108331,-3.53223051395657,1.89265666066021,0.121834333935156,4.81976066234752,-2.55781227595203,-2.20808939592061,7.43391764347608,-3.17187624752148,6.54139710073,1.82481945113772,4.69114988901093,-0.221680043775248,0.187110121596717,3.96121742385731,5.73031501816453,-1.57276746479964,-0.872471663357301,5.19949606731939,0.895537114587565,4.51649446195227,3.58850981065354,-3.22598880597339,2.08506609783659,-0.464579466799526,2.21742700531527,-2.27520582570968
"12_P1-100-0.22",0.561024252748776,1.1576203876246,1.7857250459441,1.06726459600742,1.01960343594492,-1.96365697634392,-1.48400136753973,-0.0581125179331195,-1.64354421587202,-2.4912200482577,0.648710078423873,-0.732368003264892,-1.40736297055281,-1.63281352607717,0.788730524414554,1.50520112666271,-2.18846360370519,-2.39268721324638,2.85499198973822,2.82920880129812,1.48189766160087,-3.20678351417171,-0.289306086250813,0.42213833903255,-3.26604829492367,0.0972252774833389,-2.12729496526346,1.18701546873878,-1.02708806641552,-3.09940071833131,-2.58400047048168,0.254723578079296,-2.44851133053556,-2.59918246781554,3.71782129629519,-2.03084059891473,-1.22397524699496,-2.7435700813587,0.592069630688391,1.51947240191184,0.169440915006122,-1.06027009420547,0.414085609749254,0.272550575043757,-2.09786259392764,-1.65315910423309,0.661479198398974,-0.222888877565107,1.12567155210851,0.499575254646028,-1.38671799774578,-2.82667933916525,-0.625407415130735,-1.23230979236972,0.611718289422408,-1.01633840172122,-1.4301152823849,-0.726185428341358,-2.0834867577515,-0.765845133934503,0,-1.71301279023586,-1.73375761937975,-2.21579541268585,-2.3268326375476,-2.64482337276055,-1.12806158968186,-3.51249662103179,-0.370234440767975,-3.5452364119685,-2.55339727128008,2.19218710176572,-3.69955090997302,-3.01042457040747,-2.91300915357896,5.78725177703222,-0.756097987551879,-1.40154587915739,-1.78663106513996,1.99090480760276,-1.48207436985084,-4.31752312205124,2.81749472275567,-3.85218315522844,5.83542642900457,-2.57107914626477,-3.212044664452,7.95171710240776,-3.35746309930788,4.94403779544337,2.67073088456122,3.536654672521,-0.67485844574001,-0.146868398542829,1.44496765164034,1.97005329186382,-0.268414278744593,0.0232526256664339,2.73987127781204,-0.151847827376769,1.70083527791254,1.15257711830024,-3.8241850351134,2.7788762272805,-3.16494994059274,3.40499119545667,-2.45252581728932
"12_P1-20-0.22",-1.22119122812699,-1.68421278224116,1.32891601661206,-1.9494703301565,-2.65116547327369,-2.4593465482456,-2.07010215983949,1.82623959798732,-1.70288329262376,-2.64898059470723,-2.50236690720622,-0.45030210746204,-2.12074031670525,-2.11816370820326,-2.7900703360427,-3.64268554223047,-2.3498484222416,-1.59486619866033,-3.09540225220203,-2.88363908570479,-3.37912914621214,-2.51014534537284,-2.55017240435352,1.10128472174462,-3.45794505882739,-3.36265613590566,-1.39262187377558,-3.10226502353041,1.25035330769864,-2.76403942285911,-2.07450217029032,-2.98587473481191,-2.88763359031299,-2.63057267866423,-2.44848837877216,-2.41928077809037,-1.88704189391408,-2.42714207497657,-2.88983424944701,-3.03576587795046,-2.61344468296728,-0.939427717023438,-2.76384673101652,-2.15781522045703,-2.41761754775633,-1.97835252451474,-2.16552562536147,0.0773506104554461,-2.27937461106759,-2.76205312198095,-2.19559681250227,-2.81895293483457,-1.50042173234647,-2.11011236447345,-1.37795171173003,-2.42185692750637,-1.63507797149829,-1.8071275678748,-3.82424236318288,-3.62578774494059,-1.71301279023586,0,-1.70414068691489,-4.12633808030187,-3.42522006895718,-1.97907560224326,-2.16259015427594,-1.73501593004429,-3.11487513769396,-3.62330832271682,-1.72567394130828,-3.06967027535563,-2.94954503015718,-3.23045683692061,-3.2414280455951,-1.03200285343889,-2.25074276056627,-1.68183716035852,-0.548232091598852,-1.88045456061818,-2.12665515252889,-3.14630760165693,-2.57847565301097,-2.04460888171603,-2.67977444390733,-3.03887268829091,-2.82575966242496,-2.79617850282746,-2.39409648048713,-2.8053633421457,-3.38845651411565,-2.55112140178431,-2.34241813568999,-0.751940209455606,-1.78774703860202,-1.88354500004726,-3.25036011673476,-3.30151174330805,-1.53385001599233,0.46843543952451,-1.61771235646616,-2.04980064790408,-2.6805657861607,-2.42225612957938,-1.94460098655797,-2.17390793664599,-2.96713393744964
"12_P1-200-0.22",-0.901743302932284,3.27977044863889,0.376596849613514,3.18799660484438,2.74833345358291,-3.80116918402051,-1.50098155974849,-0.617599443089364,-1.29451190928776,-1.93827931507596,3.07609449645826,-1.48392959622457,-1.55097141465905,-1.62977984609679,3.50783832504657,3.43549269433179,-2.66342949347564,-2.94900579972026,4.8594162339255,4.84265544898661,3.84443032846511,-3.71230909583985,1.67629875699878,-0.577238307419665,-3.40060578937376,2.05999137538522,-2.83972988528219,3.09719727136939,-1.30063225991629,-3.55961889229917,-3.18614885420176,2.64649648757954,-2.14837507955858,-2.43813129569733,6.27683421855194,-1.5433267512192,-3.03230593996116,-2.4305817102193,2.14310656092252,3.31459714821733,2.43410550257962,-1.82828473141676,1.95110512960208,1.8323355616492,-2.25949073938347,-1.69941517431979,3.04004631032125,-1.22730240179422,3.15450337665268,2.46371724939357,-1.55872515332369,-2.76215600154899,-2.41806354788059,-1.21837922249652,-2.94915296169032,-1.41810748858945,-2.33491122310693,-1.03578914296302,-2.61567881730765,-2.49796563888454,-1.73375761937975,-1.70414068691489,0,-2.32756958083434,-1.71817033402397,-1.86695196805398,-0.193475045292737,-2.41173338422058,-0.556598084246217,-1.59561502861625,-1.45286277553918,4.90467968474804,-3.28568879783199,-2.17516997947195,-1.80529324383409,8.1170156515492,-2.06243257168477,-1.04225714217111,-2.53778075554215,4.21053723075581,-1.60698794797728,-4.71500921223426,4.99163013083006,-2.98672635766471,8.96094264267581,-1.74221649658056,-2.4298853972837,11.1052819071034,-3.00875284223368,7.83415424973773,4.48967034905896,5.09001758778061,-1.26731989818438,-0.715460822288847,3.84228318183925,4.35463296773733,-1.46420024544705,-1.4956717433752,4.83121608390189,-1.0959987859293,3.58491072830991,3.16760036388542,-3.07944264821208,5.42932215956107,-2.81176519875998,6.10404469749741,-1.26840544595139
"12_P1-40-0.22",-0.534416053491946,-1.33998905220821,0.571344558272926,-1.5603007789359,-2.21844113224035,-2.24430923827057,-1.77237917699162,0.847250951326519,-1.57663439848362,-2.10903782119001,-2.2093198154024,-0.524414642460116,-2.09569571553745,-1.76068435816841,-2.47354091984574,-2.93456733991143,-2.24530362813692,-1.99982440890027,-2.37360798453203,-2.33390526535949,-2.76551574267273,-2.17677766808016,-2.13610230633273,0.337401634800386,-2.92835073110289,-2.7193403072862,-1.11380303157102,-2.7774316292848,0.0649668119701139,-2.52107588658976,-2.14126826445566,-2.66430921678034,-2.77704730619138,-2.60726208864609,-2.17649120274938,-1.99679270855002,-1.99258253261913,-2.6102807184031,-2.65113942946272,-2.37633752833272,-2.39472505748759,-1.54372469999035,-2.62797201991109,-2.11449475896394,-2.14483422086923,-1.87494019893861,-1.96159119008376,0.0862082667592025,-2.06772055907092,-2.41069134076605,-1.63186637918716,-2.16221642255777,-1.08765217348287,-1.7958994748932,-1.22669664527822,-1.83979657247391,-1.57993083671282,-2.93050293913346,-3.09096481235042,-2.93319659768057,-2.21579541268585,-4.12633808030187,-2.32756958083434,0,-1.94637829317875,-3.17072991078457,-1.37113204717039,-3.31026663386432,-1.99116661501553,-3.10231464802587,-2.28271993679858,-2.83563510959839,-3.31250752149973,-2.82526353793801,-2.91198487833742,-0.98196465762687,-2.69317987067825,-2.17614786514117,-1.66517818816487,-1.90366584971787,-1.70985998430626,-2.6703818872781,-2.04546601508535,-2.90495509355844,-2.21822164026046,-2.36370991854808,-2.59152690549882,-1.99531272551592,-2.94799484413359,-2.659592545977,-2.89190025976714,-2.26643374069722,-1.63875067247798,-0.614065695711202,-1.33684184698583,-1.23708885566676,-2.46377607828574,-2.47535155663426,-0.542232970285479,0.140337512918277,-1.56796475929702,-1.72020057218146,-2.93899705028372,-2.05851236960802,-2.43387642857344,-1.80639670757101,-2.57041136085753
"12_P1-60-0.22",-0.797376857384222,-1.18602738266577,0.950328017261568,-1.48042069280658,-2.22623719933542,-2.61296057582889,-1.63854536858189,1.25343933017069,-1.32854975448185,-2.49856890708581,-2.01787231525796,-0.35930698459911,-1.78542166377579,-1.59529093987598,-2.6067174224632,-2.83316586764498,-2.42745678582058,-1.75124293486095,-2.32224628922651,-2.27674793099759,-2.49847528606691,-2.24389638985688,-2.22953391277619,0.379355747853741,-2.93997294118221,-2.72994089689059,-1.08782688775006,-2.50112496441945,0.10629182905443,-2.47737865608947,-2.16801002220503,-2.53648275249027,-2.58786747710012,-2.2859163853628,-1.40896411182963,-1.79585712993074,-1.87120554726835,-2.32918082256927,-2.45105137631895,-2.39066704209044,-2.13299108405681,-1.58827598089919,-2.25981592882363,-1.75867135067203,-2.04770546998591,-1.64506357336538,-1.72631978657622,0.174488931198048,-1.81113644863891,-2.27820252390798,-1.60401710496468,-2.33188558514539,-0.882308264026431,-1.57542217797718,-1.16845472887812,-1.63274270623139,-1.20584333605734,-1.32249303497122,-3.08206394915564,-3.03079520754595,-2.3268326375476,-3.42522006895718,-1.71817033402397,-1.94637829317875,0,-3.34197433142962,-2.12792425328046,-2.83970779691967,-2.88927729897449,-3.92866370957054,-2.2397724281269,-2.87380129744179,-3.34241584821811,-2.84649858814303,-2.96240598064503,0.285397242148068,-2.08202425784327,-1.1119290025944,-0.988587738899544,-1.34252768148552,-1.627937105763,-3.00717302673835,-1.92053680859507,-3.06941032121643,-1.45461206645259,-2.40114549956752,-2.59600952840177,-1.12036008964352,-2.85724257165496,-1.91927245135366,-2.74676963674945,-2.04918024668792,-1.50524994409412,-0.447942735012042,-1.11505027717047,-1.18863054032866,-2.57996286881632,-2.7104419277849,-0.529351472839822,0.508745031677956,-0.933631330306322,-1.47905776827888,-2.74622519849677,-1.66613215654126,-2.37170208895798,-1.40341528318012,-2.33375624527717
"13_P1-100-0.22",-1.53361547905167,2.1238674587865,-0.880148821899036,1.67061756764933,1.50307879282656,-2.48715794777718,-1.44568858417197,-1.8747635713261,-1.44868181031752,-2.18746287244659,1.72240760335901,-1.72088859244591,-1.05470596374585,-1.49626002513666,2.21729785373801,1.37338011051935,-1.38592681744642,-3.16521872443581,1.9818825727535,4.39371065947243,1.86490383989366,-2.86260226951697,1.11750662288151,-0.252099122450142,-3.23853702619833,0.767024771440174,-2.71047158274343,2.32347747294994,-1.52226367489613,-2.3527478744298,-1.73863129611228,1.26276048558848,-1.98555468685346,-2.30078853398423,4.53044780703575,-2.10558949039767,-1.59636353022976,-2.43173815144135,1.61268703304955,1.71108658459492,1.23666201001916,-0.957042866954304,1.39379946437984,1.33749959941576,-1.82227535147551,-1.35619638010004,1.68214183546468,-1.607486446503,1.97943097232398,1.38622900066491,-1.60851310202274,-2.93932832500323,-2.56554094650978,-1.18878037355419,-1.44870869123607,-1.82452720353738,-2.05871900513094,-1.40386690744829,-3.3319637982394,-2.21257216697897,-2.64482337276055,-1.97907560224326,-1.86695196805398,-3.17072991078457,-3.34197433142962,0,-1.88903309725838,-2.19293091807917,-0.106355507795565,-3.46932419512388,-2.230485707269,6.89647781235339,-3.33591457075424,-2.69551680442801,-2.32666291500448,6.64008138510556,-2.53959646780369,-1.22893029226106,-2.07981906529678,3.68725063215559,-2.92861583355652,-2.6072119157623,7.68137249115323,-2.4867908416595,12.5202517813397,-2.19467564952902,-2.81564978325678,14.1357292477277,-1.72138078260278,10.2060824304969,6.12152986868662,8.43989994477793,-2.02773897271578,-1.58480721419044,2.46275940537839,3.10069345781012,-1.94798709828179,-1.92631374923261,3.53564976668606,-1.78280317288805,2.3204431614855,2.37595311183539,-3.66562299469737,7.23443262907773,-2.86844927366088,8.74078091059743,-2.24487747218329
