"","1_P1-100-8","1_P1-20-8","1_P1-200-8","1_P1-40-8","1_P1-60-8","2_P1-100-8","2_P1-20-8","2_P1-200-8","2_P1-40-8","2_P1-60-8","3_P1-20-8","3_P1-200-8","3_P1-40-8","3_P1-60-8","4_P1-90-8","4_P1-20-8","4_P1-100-8","4_P1-200-8","4_P1-40-8","4_P1-60-8","3_P1-90-8","5_P1-100-8","5_P1-20-8","5_P1-200-8","5_P1-40-8","5_P1-90-8","6_P1-100-8","6_P1-20-8","6_P1-200-8","6_P1-40-8","6_P1-60-8","7_P1-20-8","7_P1-40-8","10_P1-20-8","7_P1-105-8","7_P1-200-8","7_P1-60-8","8_P1-100-8","8_P1-20-8","8_P1-200-8","8_P1-40-8","8_P1-60-8","9_P1-100-8","9_P1-120-8","9_P1-20-8","9_P1-200-8","9_P1-40-8","9_P1-60-8","10_P1-100-8","10_P1-120-8","10_P1-200-8","10_P1-40-8","10_P1-60-8","11_P1-100-8","11_P1-20-8","11_P1-200-8","11_P1-40-8","11_P1-60-8","11_P1-70-8","12_P1-100-8","12_P1-20-8","12_P1-200-8","12_P1-40-8","12_P1-60-8","13_P1-100-8","13_P1-20-8","13_P1-200-8","13_P1-40-8","13_P1-60-8","14_P1-100-8","14_P1-20-8","14_P1-200-8","14_P1-40-8","14_P1-60-8","12_P2-100-8","12_P2-20-8","12_P2-200-8","12_P2-40-8","12_P2-60-8","15_P2-100-8","15_P2-20-8","15_P2-200-8","15_P2-40-8","15_P2-60-8","17_P2-100-8","17_P2-20-8","17_P2-200-8","17_P2-40-8","17_P2-60-8","17_2_P2-20-8","6_P2-100-8","6_P2-20-8","6_P2-200-8","6_P2-40-8","6_P2-60-8","8_P2-100-8","8_P2-20-8","8_P2-200-8","8_P2-40-8","8_P2-60-8","20_P2-100-8","20_P2-20-8","20_P2-200-8","20_P2-40-8","20_P2-60-8"
"10_P1-60-8",-0.254640580082311,1.94383516912847,4.83730375934539,0.664583571945097,-2.42361410926982,-0.582395796575542,0.232630584888545,0.938710719653153,0.883503529762037,-1.77807752487427,-3.4829936745449,5.50817021735445,-2.80668434253257,-3.51113025826025,-1.39916244855436,-2.20834823099328,-1.07448867086526,0.698851634601148,-2.50229254841305,-1.41604086917071,-1.23014556237892,-1.12322176177932,-2.15359208804475,0.7130623831524,-2.67806063993517,-3.90135051368217,-0.209707853055882,-0.777800871747497,-0.17784549711303,-1.7438794427384,-1.15920143915025,-3.12603880652008,-3.53497501491499,-2.1931717923103,-0.316333438983704,2.29670511974698,-3.91815157811402,-3.13640559554185,-4.03143994186504,2.39608690743961,-4.09330830884518,-3.88569030536111,-3.09073258763629,-0.993365841338073,-3.2990520173334,0.473485495141544,-2.76911228339764,-2.79633660230263,-2.8892239765226,-1.79514982095115,0.214590085451713,-2.35952573073755,0,0.421405926386175,-3.48589913280369,0.458085616801376,-4.02746174963611,-1.28034190697084,-0.871410652005761,4.60829671659349,-1.66615364833798,3.76697889316934,-1.18062116889672,-1.05345027684506,-0.11994810717826,-1.48516542086081,0.347547202940997,-1.40917519937509,-0.696878833004145,-0.26211692880937,-1.65456038486165,3.52395527727204,-0.954816967859977,1.07163592426931,0.774071971206899,-2.2918087578605,1.88514802361961,-2.52773438477967,-1.51486690802844,0.242566282247157,-1.71528516273398,0.51053013119863,0.314985326929844,0.13175648268617,2.49825276171853,1.00079336658761,4.21249202484915,1.2083277910615,2.01416957176848,0.338407352105326,-1.37309986302657,1.12744344708035,0.604706421938095,-1.63147602646421,-4.04020543948272,-0.970752629486616,-0.354739022720666,1.16454797160554,-2.04409650603589,-2.56986679620617,0.786786888011666,-1.52901070465832,-1.10489711492405,-1.24182258703998,0.455683473134257
"11_P1-100-8",-0.116218693366329,1.25497090058081,0.14451476412477,0.523013065496008,0.919289217018146,-2.55564842394279,0.548471398331193,0.139956936712983,0.81142923738399,-0.45444847091978,0.217790927403709,-1.30491076498761,0.0461133797472663,-0.435985628941501,-2.47034830859337,1.95283002546341,-1.89267590932466,-2.71091227809515,1.59934271743165,-0.377528260685968,-2.15691132256909,-3.1061841040696,0.122949563603354,-3.01060524647409,0.00328983151824951,-1.2507304843505,-3.05626658411925,-0.231491701224729,-2.53189471733463,-2.68991370565261,-1.70249417154614,-0.947225680513691,-0.378863133100637,0.0833114106318547,-2.56686190974466,-3.35616763945326,-0.585284940873686,-0.263914865432729,-0.0962782281277035,-1.10438529486455,-0.749282125204274,-0.0874340980425254,-0.748174196603915,-2.79295394754864,1.39992078081099,-0.102526596911336,0.381285464210496,-0.431504506990726,-1.26441589908748,-0.885769501017397,-0.882001708493307,0.694830502752502,0.421405926386175,0,0.859758312679349,0.346551989871129,0.662055438378255,0.626971187754088,0.417919399882669,0.940916120845843,0.0785947355310363,0.826108018701957,0.518016255508978,-0.129396051776173,-2.22223372114325,0.218591948600216,-3.23763941933334,-0.766145774466102,-0.916266670131859,-0.613870029486302,0.610020081429435,0.672006275166743,-0.178964668391933,-0.965998380874371,0.235285325084148,0.781402776225509,0.0626839060813143,0.351450183097033,-0.735002225135981,-1.6674215358173,1.90243582981973,-2.21262756933994,3.60028443568872,1.11137706298351,0.172217242179743,0.727716605569731,-1.43544256949156,0.960975073569916,0.964543770683479,0.0750785876220238,0.138193394432655,2.04858941807847,-0.959474779074684,1.75722961176723,0.865899794127865,0.597788405593159,2.4084784331244,-1.62248928677401,1.4245350859264,0.604555085045646,-2.2345070143625,1.93960164942755,-2.587843595203,1.47297617982259,1.01721252083247
"11_P1-20-8",0.469855135648175,0.608518516326712,4.97796519531507,-0.428269959562251,-0.714443533315189,0.267340629306815,-1.38556565455075,2.15584379754342,-1.27078843735165,-1.31540958594881,-2.76920101079195,4.55946528929259,-2.54755913775641,-1.97420541427046,-1.02576176820746,-3.02437644163623,-1.00151791731424,1.0505306734164,-3.78085541545481,-2.58487057457947,-0.712473097807634,-0.666931184361264,-2.86911744896731,0.0348663775023787,-3.58239000444814,-3.6777844565654,0.180463709008043,-1.58277583806964,0.304167498299916,-2.26295412574611,-2.17548823384698,-3.52037014411028,-3.43434680453792,-3.18698240908419,-0.826745127733924,1.10984198210213,-3.18566829199211,-3.22477414706198,-3.42716908578376,2.43090159398197,-3.65884781956634,-3.56629396272741,-2.46093371872814,-1.85581875189584,-3.29046976597198,0.621633284080478,-2.60755650698196,-2.05329135628179,-3.13622391164807,-1.07706097553019,-0.602856025122642,-2.75544898204571,-3.48589913280369,0.859758312679349,0,1.90774374772527,-3.56573577386097,-0.445545120911879,0.52899936844255,4.99237919253236,-1.71508048996365,4.59859292505193,-1.43522089010314,-0.563791843356239,-1.32737061522185,-2.65178798348121,0.646233083612701,-2.49724285738248,-1.97670456667265,-0.754862501047593,-2.88817113256638,3.25164076573848,-2.38863410139554,-0.549333908937926,0.865119461509141,-2.3849929966022,2.03157589900768,-3.06615887374749,-0.878385698782053,-0.525314712263334,-3.25639873666883,-0.423485049856486,-3.24819151851508,-2.85271090290076,1.411350288611,-0.437962817747905,3.76283440338868,-0.361458307763914,0.605808278565077,-0.427780373860686,-1.81408164159922,0.455869607523469,0.0344522254482844,-0.642387304179028,-2.21894967568965,-0.597637929691449,-0.201803542754937,1.86408735659903,-2.38841189665515,-2.28117351878626,-0.137144769304865,-2.94911313405836,-0.814674620160983,-2.96058341937524,-1.7224944023741
"11_P1-200-8",-0.2643691160232,2.4041183163569,3.22391585827701,1.50592177412964,0.399970587096051,-1.99186001972788,1.49779986971467,-0.907641925371975,1.89786545488965,-1.26579432137855,0.125647748331468,-0.809141444835505,-0.147970999087855,-0.712722732491309,-2.02867798378197,1.52993305146756,-1.5245117940591,-1.4002429621826,0.894294694656972,0.569789966381368,-2.24344013204589,-1.92061470261299,2.44416841625017,-1.04919713695813,0.605996311309093,-1.1655612603412,0.692863770409849,0.641062927073187,-1.54856566413269,-2.36834938811247,-2.12517559972907,-0.281127431756777,0.142900599696113,1.06712200781926,-0.795604610867483,1.44911701260939,-0.218363913270061,-0.278633204021975,0.396264981100127,-1.00569359014235,-0.202166320139554,0.605570740446148,-2.66226719894316,-2.25575283258705,2.20220599631991,-0.930712266540867,0.297854384087094,-0.144617358227225,-0.0916133856945542,-1.58608314238804,-0.869104859214629,0.656320741016346,0.458085616801376,0.346551989871129,1.90774374772527,0,2.07832302787303,0.499952132792592,0.832019709596701,-0.806136997780216,1.79090265320746,0.220912794653385,2.53509736688167,1.31181461654861,-1.67492833989372,2.19959241874061,-2.08892732820077,-0.157651632510039,-0.0559935556973399,0.574789734038654,1.51409567825371,5.08869309680264,0.708272871734578,-0.358544928545247,1.2549184203362,1.33687314922729,2.41578624731187,1.01820912332944,-1.06730622190775,-0.337114861520007,3.35484509331901,-0.847263193271931,6.54541510824618,3.67472947924783,1.17849640594676,2.19959400840782,-1.64820724740053,2.19971311835664,2.07192335733974,0.870333749694516,0.166912912703491,3.93303314997871,0.772937993401319,3.75513015871935,2.0661587629852,-0.0997886353622671,4.83380841628694,0.324696092052898,6.12166234838704,1.9948470404978,-1.32608767367306,3.28748868236172,-1.70832192454125,3.08963433776507,3.52388494531907
"11_P1-40-8",0.0887250244891181,0.175163968830248,4.64235244701188,-1.26587959097444,-1.71320060547377,-0.649549582776046,-1.5195681657574,1.48323919628474,-1.27177049950644,-1.62022493372778,-2.93036526630225,4.25715239020095,-2.29129274404637,-2.21348939877717,-1.56749390081511,-2.84885762038296,-1.28263067820189,1.18885044408253,-3.41830083974478,-2.54860873503509,-0.742670971837775,-1.13638668754401,-2.51993055841047,0.352857121623422,-3.11574752150435,-3.19978043411686,0.0673173252133728,-1.72337213972444,-0.0960306993695092,-2.45924927429168,-2.32325473960558,-3.08745109228016,-3.08559699319816,-3.2389492050501,-1.29958836229443,0.955527518381741,-2.80502378177507,-2.98192820587532,-3.31461414600452,1.91909650153529,-3.3339648325195,-3.45672141792779,-2.20683358629312,-1.74502489265051,-3.22952948879054,0.232060192613035,-2.57217244508918,-2.21458871332168,-2.97777693855289,-1.44339729663284,-0.428103126133688,-2.80646360480382,-4.02746174963611,0.662055438378255,-3.56573577386097,2.07832302787303,0,-0.714966296954704,-0.269443359379882,4.47103431597751,-1.70579705782813,3.90341544379329,-1.45766867183546,-0.790730208738067,-1.06156771817575,-2.16009197437548,0.151974663319034,-2.07991965986891,-1.49447390167202,-1.1807506781496,-2.76116174778073,3.6357934659917,-2.32580139502975,-0.399653069658601,-0.016030809180576,-1.9414387543979,1.3466048933695,-2.59303263127218,-1.19142065144512,-0.59270042061851,-3.11437577995536,-0.517655703060538,-3.11252368071286,-2.90977821314934,1.49708068090238,-0.0438452362621579,3.56820604914395,-0.0581216374028952,0.760773490049805,-0.535277101968903,-1.53368626976423,-0.471158820881215,0.066974116905597,-1.98287329693542,-2.73903361246159,-1.2772190250304,-1.75746462030739,1.30198533090263,-2.59919412821536,-2.83432269720037,0.357075350259557,-2.84103115402567,-0.974434306693908,-2.91096516292782,-1.96747032059622
"11_P1-60-8",-0.531811345438812,1.06669931017475,2.87670390848458,0.809959743972439,-1.19300095283797,-2.37982156192886,-2.26623209658846,0.0660479230430493,-1.59038614823306,-1.93618182853649,-2.05842905090103,2.59720581356344,-1.43983894485102,-1.37827358202718,-3.8387127858099,-1.93847499544412,-2.3618511081435,-1.35016096590456,-2.58391224918017,-3.78234970437771,-3.42273459499526,-3.20307372173252,-0.487100401049584,-1.36623503246346,-1.83399356243452,-3.22377168518409,-0.402490885179772,-2.73423386920398,-1.52103168876546,-4.98115468291629,-4.84168561589682,-2.41971324056945,-2.42822612741403,-1.71987837104639,-3.19716696534784,0.689430694389381,-2.14443838783842,-2.93283436754848,-2.10894620617672,0.177588974714747,-2.3092783876704,-2.64992748012908,-3.15861104683508,-2.89462638282579,-1.81300947241765,-0.568070541711969,-1.70768240593475,-1.10478590820284,-2.69974679306953,-3.09390500796361,-1.67145937760045,-1.5561576523268,-1.28034190697084,0.626971187754088,-0.445545120911879,0.499952132792592,-0.714966296954704,0,-2.89332797439275,5.62673567860175,-3.0580621652538,1.51101444847234,-3.25131550972952,-3.01452738674629,-2.21215180446426,-0.707299629631546,-1.81804544120623,-2.5758969801117,-2.24068020918081,-2.5500523367321,-0.98428855800613,3.72581369395196,-2.82169493305179,-1.33113459219002,0.341656804169254,-0.658710250079691,0.971143619808578,-0.748272716413547,-3.16577522720856,-2.19955736660073,-0.606449491245381,-1.87116792374075,-3.1377462746948,-2.98114930982373,-0.109802375222592,-0.0880925357019119,1.95994723378878,0.0244005089652847,-0.384503418027481,-1.20539512156469,-1.93874028064711,0.858826301836721,1.05280386652192,0.153368949516095,0.0282477513213641,-2.00286279233572,0.583778021636352,-0.131681059935825,0.0666147122949306,-0.282139583430728,-1.44892524815947,0.0319745009049654,-2.46781835761033,-1.1982100429019,-2.789071873999
"11_P1-70-8",-1.03789692492572,1.82217380521793,2.64264086908499,0.817839718364635,-0.801708126643338,-3.64248624962431,-0.38595960439179,-0.111379021398179,0.242459497243965,-1.35678803180438,-1.60382813107965,2.27176142598325,-0.786097897918312,-0.988858206024097,-3.96314773838558,-1.6034053352912,-2.64885121770321,-2.34672238681442,-2.27129338543797,-4.40819384113879,-3.66284066845318,-3.54338586168944,-1.16613910044098,-2.16198908534245,-1.40797564267036,-3.28464928218361,-0.348831071115028,-2.30801322699793,-2.25899622094842,-4.81869766725988,-4.99905034788328,-1.89070345752645,-1.92601934406353,-0.964055760715642,-3.57884446937814,-0.170554930744181,-2.04601899987435,-3.35412380043768,-1.60532731481887,-0.482048735467307,-1.86667346500575,-1.75052236431373,-2.75510104936903,-3.02077186664343,-0.561005288344853,-0.674436541548513,-1.05610921141823,-0.740609315358151,-2.95460616341746,-3.32158282978407,-2.23562761339254,-0.925836686257364,-0.871410652005761,0.417919399882669,0.52899936844255,0.832019709596701,-0.269443359379882,-2.89332797439275,0,5.863999986489,-1.83463491171975,2.25284155325323,-1.60074169903531,-1.50028031907154,-3.47162973532467,-0.587892463510453,-2.9906962465635,-2.45033335404302,-2.74366776894842,-2.37125868717046,-1.69686032271461,3.63651421221807,-2.45867668849285,-1.43589063505681,0.358989408887266,0.24593501316712,1.00708698749447,0.211297744064494,-3.12612280604419,-2.36182788055015,0.322173206058403,-2.1775434538275,-1.69026543527898,-2.19227882196191,0.0375236719133828,0.0818097947529175,2.39968176737577,0.331676558514668,0.193750690804949,-0.733296570265585,-1.87572899587979,2.06994942724323,0.822828101670467,1.3837796559975,1.03741328857136,-1.92191563695653,1.68528935250308,-0.657526612569705,0.736962449079995,0.319618043174303,-3.02507869199115,1.74353613113499,-2.72015073158873,0.478658356612734,-1.67670996929534
"12_P1-100-8",-0.2292884241636,3.00326176272583,2.2850744959613,4.41426768954878,6.04639562371421,-0.332942635105591,3.75388222187808,0.828175429895623,3.61959559780653,1.73312899173976,2.09362339440779,-0.0677350900472239,3.1314510684172,3.23151692062906,0.599184202706124,0.0465266849812445,0.933968243457989,-0.871357871520429,0.342623471014812,1.58180785371099,0.711686994736412,1.23317483918379,0.758654437507891,-1.5633914884031,-0.64141594855408,-0.785929676126972,1.30457088529267,-0.928231355634226,-2.68131804993219,-2.87275202842241,-0.944558536270216,2.70726010911351,2.05237230289704,4.58443192650439,3.04358221706977,-0.0823639617144436,3.66792045622933,1.77917080655831,3.26726820312476,-1.66900570288228,2.62222677029194,1.82625528595128,3.590508594234,1.12841868847185,3.06679123641938,0.484269983160903,4.4758113420642,3.3963556740121,3.70272333070219,0.636277920199483,0.196729154551332,3.8401138448021,4.60829671659349,0.940916120845843,4.99237919253236,-0.806136997780216,4.47103431597751,5.62673567860175,5.863999986489,0,0.524055581506844,-0.922576071441664,2.31117572744827,2.38849795345358,-1.31539764544245,2.92143618732531,-2.04757207022559,0.125425482974296,0.617316165132116,-0.713700602159315,0.754967766057066,1.96711490060196,-0.879287250454313,-1.64862673876059,0.486606606696544,1.90255024227252,0.765481773311792,3.0388783905786,-0.806466033795165,-1.0846146717018,3.80470432534557,-1.93756362194926,6.81215135614087,3.46089806362736,-0.716504587575073,0.498998882296411,-2.71904044061541,0.67455588137966,0.193640299207498,-0.404701934587916,2.70093396386354,3.23278738359389,1.02160168380934,4.24251186746374,4.69597181641889,5.09153261448567,4.9404509654226,0.247032232213239,6.08436503990766,4.76662113274237,-1.64724659581641,3.89266823596135,-3.77611404009997,4.24096808014224,1.82910360147013
"12_P1-20-8",-0.296490953888652,-0.985128383313904,1.32998394659805,-1.48192862155931,-1.63665632235095,-0.7688369803405,-1.49584424039961,0.94728512748584,-1.46586294671556,-0.979791055968377,-2.02263916451975,1.09675384387613,-1.19339104109122,-1.42050315749065,-1.63022428518449,-2.54521097124579,-0.293808599598734,0.824799471756234,-2.09051193308718,-2.84884875033262,-1.33888260634701,-1.1555673081708,-2.03603341598133,0.938789352440307,-2.05065101494636,-1.52371388796913,-0.859117619603496,-2.75334148447079,-0.352697082137735,-2.95922646034628,-1.72536290927027,-2.05729304878656,-2.34498818139041,-2.24981615390786,-1.18596418008419,-0.224454214989448,-1.8904581268184,-2.07218472347311,-2.41753479256172,-1.07063727025007,-2.24924837145535,-2.19530911562799,-1.33113850270318,-1.13294097608327,-1.57823853756698,0.0392811381669817,-1.92008459018774,-1.67350880847908,-2.59140688323571,-1.92401632093553,0.198210594397098,-2.00376587396009,-1.66615364833798,0.0785947355310363,-1.71508048996365,1.79090265320746,-1.70579705782813,-3.0580621652538,-1.83463491171975,0.524055581506844,0,-0.322778206417026,-1.88182876066823,-2.03113653405961,-0.349955790787486,0.887467335557533,0.580880184594827,-0.999745291261368,-0.756034024862734,-2.2241403553409,-2.73841545910938,-0.959275651942752,-2.80035287855768,-3.04299812579725,0.325397709360716,-0.788728436026643,0.93754573051224,-0.794200729881661,-1.03967276551438,-0.939543372985203,-0.373515644001734,-1.2522760851459,-2.71745940170534,-2.28092675417898,-2.54367604268706,-2.88729910689671,-1.67086963895419,-2.58611469615102,-2.72511667000487,-2.49086475581973,-1.26265420772389,-0.226924933852525,1.12389137402724,-1.49646989708995,-1.45481474373607,-1.05687644775541,-0.660737370919195,1.03162949855221,-1.59013711744852,-1.37370758554565,0.0814257564699981,0.815956045665443,-2.59111185728542,0.0445285876684388,-1.75817167965949
"12_P1-200-8",0.390732830861781,2.52590047953681,0.856569648117783,3.7044053804956,4.53982427264946,-0.39298665474792,2.79284576014443,0.789595243269847,2.71677204729148,1.18056781080161,2.04797504627747,-0.656849961800884,2.18506222228056,1.81917476818933,-0.693573492405254,1.59514721073411,-1.19165760296919,-0.816844938301869,1.57382216230342,1.99136498704632,-0.714991476487615,-1.01748312108128,1.75636447503024,-2.36418001443659,0.482627455354941,0.00605968258425267,1.00208968391728,-0.468295225282418,-2.50287471216412,-2.37741379371326,-1.38020170794116,2.27856553466174,2.28119712511502,4.24325387183834,-0.207301883953415,-1.37874676735536,2.1111595666006,1.09500320908055,3.31117127344253,-1.71066057093944,2.46294370400459,2.59423271976604,2.0405246055462,-0.106616851622386,3.87461460365791,0.545890391698373,3.85998849391414,2.03852866233973,2.62093156686843,0.616202126266164,0.204718392207353,3.05286930288438,3.76697889316934,0.826108018701957,4.59859292505193,0.220912794653385,3.90341544379329,1.51101444847234,2.25284155325323,-0.922576071441664,-0.322778206417026,0,-0.010815959038739,-0.257489497052234,-0.791688537632557,2.46602560149534,-2.13009975374652,0.54723991468939,0.983592844882517,-1.33920540075958,0.873493427069453,2.24915265652883,-0.563758631903292,-0.935475502043452,1.48080832134906,2.13213420646972,1.53996782101616,2.62241729137872,-0.87403409507994,-0.95207550920001,3.29621401132187,-1.27714690382319,4.36367981541538,0.761680586129487,-0.300009137539576,1.46856238176492,-1.48916946027404,1.84855904181391,1.45567780941207,0.524646599889023,1.58208600702892,3.76780813242509,0.824684273792301,4.64923322216921,4.01340991164464,2.47458354755164,5.36720203157632,0.275220688182225,6.83365965016473,4.24304352744716,-1.96560213378019,3.58900764723683,-2.95983534687789,2.40680554743818,-0.343442542018451
"12_P1-40-8",0.237720037842307,0.101523897221415,2.41911047032797,-0.553950019956587,-1.42784117640485,-0.354910698573518,-0.967814767760822,1.95099640602441,-0.704396847049193,-0.76070082499429,-1.81536932668668,2.41692357547502,-0.831640794716125,-0.934331263227488,-1.49345871538856,-2.30596421767377,-0.246654002494815,1.62203269582861,-1.97409305720539,-2.49864993814095,-1.63715529608386,-1.26363698545472,-1.84772156076745,1.737598272934,-1.99874802639757,-1.66659253051089,-0.00440662937853053,-1.97510124227802,0.46128993220784,-3.01041807110282,-1.51065746061156,-2.02031905181386,-2.02570957642909,-1.96580016170364,-0.955595563505177,0.686016269827459,-1.72515823324907,-2.0256791078274,-2.11084486896027,-0.64304267615158,-1.95463875655077,-1.76369326521698,-1.44834768484508,-0.673425678884614,-1.38524481737995,0.847220627361721,-1.51947371346122,-1.2003387813842,-2.5181727401388,-1.64932212176768,0.892493761614251,-1.5271173372634,-1.18062116889672,0.518016255508978,-1.43522089010314,2.53509736688167,-1.45766867183546,-3.25131550972952,-1.60074169903531,2.31117572744827,-1.88182876066823,-0.010815959038739,0,-2.41467380948026,-0.0428071510878343,1.44074301955632,0.927883240591887,-1.13747596904864,-1.36525705132067,-2.19292822305374,-2.46310106866418,0.445986800143981,-2.77654475563711,-2.90291312859019,0.819487881173204,-0.154526732934498,1.42950165322026,-0.0425942446744827,-0.671169598163772,-0.43783002983966,0.143260379926188,-0.816611274124947,-2.52507766611915,-1.85093866617501,-1.80877811968378,-2.09402409517254,-0.754016882465795,-1.72935616713979,-2.15820842043691,-1.96776131229321,-0.79856754986593,0.211488529808166,1.83664009522863,-1.03884123640852,-0.865142877510082,-0.741419373240336,-0.220687186171168,1.90367810240604,-0.540530423577234,-1.0635794043918,0.478922428691482,1.08705590155448,-2.32353954715349,0.34343893058818,-1.32039545872019
"12_P1-60-8",-0.378210771554652,0.503091002560101,1.69590231952825,-0.127298991555431,-0.988832781699499,-1.06054572171606,-0.799674679523263,0.794800980301039,-0.284300801012904,-1.29110068138888,-1.6244118722496,-0.210826526770784,-0.928536574225549,-1.32236367395963,-1.82307528012153,-2.05190985912239,-1.08046722552207,0.253277158383171,-1.86876627378518,-2.73939953309884,-1.90471016829236,-1.89625943855911,-1.23925671546727,-0.127535241412373,-1.93816007070944,-2.37603190274162,-0.386429760400336,-1.90307392592308,-0.941383152615863,-3.17265884165762,-2.15020844988614,-1.95114794066368,-2.0163478176788,-1.55414219405812,-1.36653307385264,-0.200529352518298,-1.81527394117018,-2.07042572263751,-1.94765896899643,-1.01744143384455,-1.93021466711497,-1.98719147104505,-1.43438478064989,-1.03824680330137,-0.979430115500582,0.672128540822302,-1.38704038706672,-1.01673782949984,-2.34263719947398,-2.07375934842649,0.380326777594356,-1.30934472464068,-1.05345027684506,-0.129396051776173,-0.563791843356239,1.31181461654861,-0.790730208738067,-3.01452738674629,-1.50028031907154,2.38849795345358,-2.03113653405961,-0.257489497052234,-2.41467380948026,0,0.239957492491177,3.71793585867412,0.611095073999185,0.628845295145278,0.0440618187753785,-1.63585861152925,-1.03052044363381,0.616317487316815,-1.57569765583583,-2.31011363427798,0.731036141295628,0.791330932083923,1.71554314045801,0.775283999280259,0.294748032065241,-0.4547487375571,1.61970286142929,-0.885376242870076,-1.04904558614453,-1.23375033119196,-1.39171049875092,-1.36622519405908,-1.30802258050678,-0.979916851615597,-1.16966964692332,-1.51729884507005,-0.436777225075566,1.61190966269575,1.21952062322395,0.378035953438283,-0.222375924270146,-0.657873560868555,1.34493069505412,1.11511210798224,0.323776574266538,-0.403266290407707,-0.1173914633587,1.94661206237207,-2.79504442146747,1.40029690189553,-0.801784898353273
"13_P1-100-8",-0.859506718223519,0.900630634793296,0.5702920571497,0.312277759775325,-0.387274416859039,-1.60501449790758,0.158691840335953,0.442845992759914,-0.129704748788574,-1.21811517222153,-0.577413686044802,-1.31297983008039,-1.01704772465411,-0.807781309273872,-1.51580600364516,-1.33189967862961,-1.58049932280204,-1.35051757401502,-1.09694644143885,-0.4254294041669,-2.26784072775614,-2.10442007436431,-0.535075274395958,-1.88640240126703,-1.44725412756872,-1.62697537262301,-1.78224680175528,-1.07468733952363,-2.07357676587395,-2.86335367220248,-2.31984692851952,-0.91021214169101,-1.31166472257071,0.00719755638676706,-1.99246307201739,-1.85464124587776,-0.792528926218447,-0.888223240991912,-0.798405305048156,-1.63889240626677,-1.22494693346128,-0.896536739037466,-1.51359325489471,-1.71017914140959,0.00478841340232053,-0.424417324981425,-0.264577916983558,-0.489284562847366,-2.49926765013553,-3.76510849594114,-1.16209519192673,-0.00449418545798934,-0.11994810717826,-2.22223372114325,-1.32737061522185,-1.67492833989372,-1.06156771817575,-2.21215180446426,-3.47162973532467,-1.31539764544245,-0.349955790787486,-0.791688537632557,-0.0428071510878343,0.239957492491177,0,0.259665510040604,-2.11171256046222,-1.41912639072075,-2.23761881735537,-2.45934361300551,-0.919104715493374,-0.139583173224116,-1.90717278769077,-2.63522032850044,-1.02494349502445,-1.31380411535142,0.487530433142658,-0.953891141949883,-2.32308646287722,-1.85659044485995,-1.07053871774395,-1.84915883017043,-1.80956445191485,-2.24607488007224,-0.75643777449168,0.303369778763724,-2.11545418026501,0.544494254331814,0.517113781943175,-0.256810926116694,-2.89774123127976,1.61222378823577,-0.466320504113642,0.235276764547497,-0.625312612809839,-2.03097555044971,2.71403041876608,-1.16862743598117,2.12816725383211,-0.901486542472316,-1.96081043516269,-1.00960053281727,-2.53522162388515,-1.45852564470016,-2.38841326103815
"13_P1-20-8",1.30931451962992,-0.317896356767237,2.92644919059076,-1.14888212234855,-1.0054218889793,0.919683616890057,-1.2689614944672,3.01319212244803,-0.659511715850324,-0.935455331436493,-2.04486174680163,1.82572259943975,-1.26983067913774,-1.15479267426469,-0.293987611286502,-1.57923304909425,0.468815572411389,1.1028264118899,-1.23704855598062,-1.08975811642811,0.360750005068254,-0.249003985283604,-2.2446006793479,1.22084991305706,-2.12696435894655,-1.08485598334582,0.00601492379661201,-0.239835239836251,1.38975131460929,-1.09696020454602,-0.415974351210404,-1.84286110639486,-1.80188634054574,-2.20619145049476,-0.177690902605875,1.10351457721694,-1.4036034557255,-1.83025752848635,-2.0749221774112,-0.21645992846926,-2.21463738159269,-2.24336458794272,-0.965285707531452,-1.14884957575437,-2.42477852470578,0.696492067616341,-1.77076374517852,-1.31719332896007,-2.45017796754877,-0.525843924301559,-0.307213423916845,-1.67916704506304,-1.48516542086081,0.218591948600216,-2.65178798348121,2.19959241874061,-2.16009197437548,-0.707299629631546,-0.587892463510453,2.92143618732531,0.887467335557533,2.46602560149534,1.44074301955632,3.71793585867412,0.259665510040604,0,3.0461909104815,-1.00403023333225,1.24830399873028,-1.07339340376685,-3.42769832606584,0.315860681147476,-3.39495429760373,-3.50577375282537,0.484654951473732,-2.08967723841934,2.90601990894382,-1.85641375500557,-0.424428146412759,0.880703424316416,-1.65826950539149,-0.0671173488713387,1.38363184656536,-0.0523287242266332,0.0685382586405592,-2.56089869402042,0.0724755880531727,-2.05699733503835,0.114185463776728,-1.43611034204891,-1.7405647242612,-0.640359955006949,1.28240963506273,-1.87882205867917,-2.05991147606574,-0.169375575865436,-1.25497532228315,2.79465962257657,-1.48262260424205,-1.7293905032488,0.446353372462608,-1.9835427128134,-1.14375522863849,-1.91865767471296,-0.815704747464158
